text,status
เหมาะสมไม่เหมาะสมคืออะไร ประพฤติดีประพฤติชั่วใครเป็นคนบอก กฎหมายหรอ ป่าว กูคือกฎกฎคือกู ถอยหลังลงคลองไปเถอะ สังคมห่วย มหาลัยเต่าล้านปี,1
ถ้าไม่มีกลิ่นแมงดาเราก็โอเคนะ,0
วงจรอุบาทว์ของนี่คือมีคนนึงเข้ามาในชีวิตแล้วก็คุยกันจนนี่หวั่นไหวละเขาก็หายไปแล้วเสือกมาเจอกันอีกทีบน ทล แบบคุยกัน ประโยคละก็หายไปอีก,0
กูไม่ได้บ้าเกาหลี แค่กูเหงา อยู่คนเดียว ไม่มีเพื่อน กูเลยต้องพึ่งซีรีย์,0
อีห่าโกงหน้าด้านๆมากอีมาเล แล้วเจอกรรมหัวรวยด้วยนะ เป่าฟาวล์จังอีหอก,1
ผช เหี้ยไร บล็อกไลน์ ผญ คือมึงมันปอดแหกขี้กากมากไม่ใช่แค่ขี้กากนะ แมร่งงขี้ไก่ขี้กาแมงดาควาย กูสูน,1
จุดๆนี้อยากกระทืบคนหน้าปลวกแบบมึงมาก,1
คราวนี้เอลไม่ทน เลยเดินตรงไปหาแม่งเลยแล้วถามว่านี่อะไร มึงหลอกเพื่อนกูหรอไอ้แมงดา แบบโรงอาหารคนมันเยอะอยู่แล้ว พอเสียงดังก็หันมองกัน,1
เอ๊ะ หรือสันดานคนไทย ที่ไม่พูดตรงๆ แต่เอาไปพูดลับหลัง ดัดจริต ชีปวิน,1
เพื่อน ม ปลายที่สนิทกันยุตอนนี้มันก็ดีแต่ไม่ใช่ทุกคนหรอกนะ บางคนกุก็อยากจะตบหน้าแม่งให้หายแรดด ยังมีหน้ามาด่าว่ากุแรดเงียบอีดอกก,1
แรดขึ้นทุกวันเลยนะตัวกู,0
ผญ อย่างมึงนี่หน้าด้านฉิบหาย แย่งผัวคนอื่นแล้วยังมีหน้ามาภูมิใจ,1
น่าจะรู้ตัวได้แล้วม้าง คนเขาเกียจทั้งม ขนาดนี้ จะตอแหลก็เอาให้สุดสิ หรือสันดานจริงๆมึงเริ่มออกมาแล้วล่ะ,1
เป็นเซลล์แบบนี้มึงจะไปได้ไกลแค่ไหนวะ แล้วการตลาดแบบนี้มึงผ่านกระบวนการคิดมายังไง ไม่รู้สึกทุเรศตัวเองมัางหรอ น่าสมเพช,1
สันดานเเย่มาก มาจากสลัมกันหรอถึงไม่รู้จักมารยาทการต่อเเถวหนะ เห็นเเก่ตัว อย่าทำตัวเป็นไพร่ เพราะไพร่บ้างคนยังนิสัยดีกว่าคนสันดานเเบบมึง,1
