text,status
ha ha Đĩ nứng lồn Con bà sinh cái lồn bị sình đó bạn,1
Mỹ Duyên tao kể chuyện gì vậy,0
Vẫn là ba rọi béo nhưng ở nền nhạc khác,0
lồn,1
Mai Quach được hoa rơi cửa phật,0
Aba nhớ đem con này ra thế giới nhé ba rọi béo,0
Yêu cô quá,0
Con này mất khối tiền,0
Thầy đánh giá giúp em cái mông này với ạ,0
Cô thấy cưng dễ thương quá yêu cô,0
Muốn rớt nước mắt,0
Chui lu viet nam da rồi tôi chui bac ky Troi,0
Vậy thay vì hô bớ người ta ăn cướp thì nạn nhân nên hô phản động kìa,0
Bả lên ti qui đẹp dễ sợ Duyên dáng hà,0
Nó có lây quá đường điện thoại không,0
Link Facebook anh Trần Văn Xuân nè mọi người,0
Tộc Mixi có khác,0
Xin nhà tiên tri cho biết Liệu trong đại dịch COVID này lũ ba que CĐ tại Hải ngoại có thể miễn dịch không ạ Và nếu bị nhiễm dịch thì lũ ba que sỏ lá sẽ đổ lỗi cho cộng sảng hay do sự chủ quan của chính quyền Mỹ,1
Đâu ra mà vay cái này là đang mua VN dưới hình thức trả góp đó,0
Nghe rất lí Mạc sầu nhưng lại rất cô cô,0
Cả cái thằng máu lồn quản trị viên nữa dạo này cứ đăng mấy cái nhảm lồn đéo thích mua hộp cơm thì vè nhà cắm con mẹ mày cơm mà ăn đi xăm xoi cái lồn ý à,1
Mai Thu Hoàng tôi còn vừa bị chặn bình luận rồi kia kìa đúng là đáng sợ hơn cả dịch,0
Nguyễn Văn Huân,0
Ủa bữa khóc lóc Xin lỗi rồi giờ chửi tiếp hả,0
Thuỳ Trang giờ có nè,0
Dễ thương quá ba rọi béo ơi,0
Tâm Trần chưa dừng lại đâu,0
Đây là ba rọi béo sao tuần giúp dầu gội,0
Xin ảnh ạ,0
hard làm con cặc gì nưax thầy Cứ đanh Man Phi Te như vậy là được rồi Chắc chắn lên vcsA,0
Cứ như mấy ông trại tâm thần nghịch kiến ấy nhỉ,1
Sao chị không chửi Linh Lóc,0
mặc dù có RTX và RX rồi nhưng thôi nếu anh cho thì em nhận,0
Cuong Phan con này năm sau dự là đô nhé,0
Hải Hà Haha Cắcc,0
cái máu lồn gì cũng kêu lỗ là thế lồn nào nhỉ,1
Sau Sing là tới Hàn Quốc Bằng chứng là thím ngân đã cài cắm điệp viên vào đó,0
Thầy Giáo Lu vãi cả lồn thấy giáo lu,0
cái Hàu ob này có dành cho trai cong như mình không nhỉ,0
Auto mua bình luận có thể mua được mà nếu chốt đơn là thật đi nhưng sau không nhắn tin cho shop thì cũng đâu bán ha ha,0
Ae lưu ý,0
Ncc,1
Tú Trinh Đen quá mới dính,0
Nguyễn Thị Hương giàu để báo nước chứ không giúp nước,0
Gia Cát Lồn,1
Chị nói chuyện quá sảng khoái thích cho chị quá thực tế,0
Ngoài xây hẳn Resort sao trong vườn Quốc Gia mới bị phát giác không giấy phép B Lê Trực Đền Tổ cũng lạ,0
chúc mừng thầy nhé,0
Chu Gia Bảo ơ không trả lời được à,0
Nguyễn Quốc An một giọt là nước suối tinh khiết,0
Công thức phá sảng,0
đọc bài báo xong buồn ỉa đéo chịu được,1
Thuốc lào đấy,0
hàng nóng,0
Ko có hoa hồng nếu không làm mà chỉ giỏi phá,0
Tội anh ba,0
Ko thuế cao nó người người xe ông tô nhà nhà xe ông tô lấy đường đéo đâu mà đi,0
Thu Tuyền Phan hợp nhóm lại các cậu ơi,0
Tưởng lại quảng cáo thuốc sinh lực,0
Hoài Giang thành trend rồi kìa,0
This is Việt Nam,0
Anh em đang bình luận và xem đéo được,0
Cho em dia chi Di chi,0
Lần này sẽ khác,0
Sống chậm thôi các ông,0
Hongkong ủng hộ TQ trả đũa Mỹ Hongkong ở đây là chỉ một mình bà Carrie Lam và bộ sậu tay sai TQ của bà ta chứ không phải người dân Hongkong,1
Suc vat là có thật,1
Đinh Phước mấy cậu căng quá,0
Duy Trần xin video với bạn ơi,0
Tôi cũng vây nói không với tân hiệp phát,0
Còn đây là đỉnh cao trí tuệ VN,0
Nếu là sela thì mọi chuyện sẽ không dừng lại ở đó,0
nghe hư trúc nhưng rất mộ dung phục,0
phê to phê,0
Ngủ đất,0
THIS IS VIETNAM,0
Nguyễn Hoàng bài gì vậy,0
Nguyễn Hoàng Sâm fbi,0
khi không con vb,0
Nhìn tiên tri vũ trụ ngon cơm rồi nghe,0
Minh Nguyen sập tiệm mẩy thất nghiệp thời gian,0
Ông nào khai giảng không chụp ảnh điểm danh cái,0
Tuyển thủ trong team chuyên nghiệp mang Pubg VN ra thế giới này,0
Gặp du học sinh Ma Cao Bằng tắt nắng hết,0
Ok như giọt nước,0
Cháu đang còn nhỏ mà cô chú làm hư cháu quá,0
Không hiểu cái lồn gì đang sảy ra,1
Cô linda của chúng em đâu,0
em đợi nãy giờ á giờ này cười xỉu,0
Cứ từ từ,0
Không lối thoát tiến không được lùi cũng không xong,0
cutee thật sự,0
Hay ho đéo gì bài này Hay lại câu thích mất facebook,1
Lan Hoa mấy đứa suốt ngày bảo người ta đạo này nọ cả đời chỉ núp dưới bóng của người khác,1
Này Thì Chúc Mừng Với chúng tôi à,0
Lê Nhật Khoa đem quá bình luận bên Lộc sting,0
Gửi thầy,0
Ngọc Anh cười xỉu khúc đó,0
Dubai mà coi cái bảng giá này là dội hàng liền chiếc hyundai i bên Ân độ bán về Vn gần triệu Mua chiec xe là cúng cho chúng nó hơn chiếc xe kn thật,0
Hôm nay anh chưa đổi được tiền các em chịu khó mai anh em mình cùng bay,0
Các em bình tĩnh,0
Hoàng tử của chị ơi vui vẻ,0
Congrats,0
Catherine YangYến Đỗ anh thề là anh ứ có bệnh nhé Cho anh về đi,0
ra biển team up xem có mở rộng nuôi tôm ngoài đó được không đó mà,0
So sánh quá khập khểnh hả thầy,0
Mưa gió bão bùng,0
Nghe thôi biết cội nguồn nơi nào nét đẹp của bản sắc văn hóa vùng miền,0
tuyển để em với lồn vào mạt người khác à,1
High fashion lắm á anh,0
Nhưng người hàn không biết kiểu dáng đó ở việt nam có một ý nghĩ ghê gớm,0
Ạ các bác nhìn thích,0
Hay quá,0
A di đà phật,0
Ng Pháp Huhu đã buồn rồi không có gì coi buồn hơn,0
được vái lồn anh ơi,0
Vại là em đã sai biết nhỉ,0
Thành Vinh có fanpage ba rọi béo và những người bạn đó liên hệ xem,0
Cô lại dễ thương i love you cho rờ cu,0
Sao chúng mày không nhịn tham ông cửa quyền đi,1
nhân kiểu tày,0
Ông này diễn hài nói mua vui cho mọi người mà Đừng chửi ông ấy,0
Chất tiền đoán nữa xe về xe về năm xe về tiền đoán xa chúc,0
người được nhận máu,0
Mom con nay to ne cho no ngam cuot phun cay canh tottenham cay lam cac bac anh,0
ông đặt cho tên Khánh bánh ông mất rồi,0
Cô Minh Hiếu dễ thương quá ạ,0
theo Trần Dần thì Việt Nam là tỉnh của TQ rồi sao Trần Dần về được nữa nhỉ,0
Ae ba que cố gắng ở trong nhà tránh dịch nhé Chết nó chôn tập thể đó ba que mà chết hết thì không có ai ăn cứt cho mỹ đâu,1
Chuối không thầy,0
Phục vụ cho cộng sảng mà không mang lại cho chúng những người này kì vọng gì mong chúng nhân từ đưa ra miếng xương sao,1
Ngọc Ánh sợ quá nhưng em vừa về rồi,0
T vừa đọc nhầm là miễn nhiễn,0
trang nay bi bon viet tan mua dut rồi bay gio chi thay mui thôi không à,0
May quá thần tượng giới trẻ của vũ trụ vẫn chưa dính vi rút,0
Tú cho anh Ba con blue,0
Mang tiếng fan cứng đăng nhưng đéo được duyệt,1
Chẳng thấy nó đẹp ở chỗ nào cả,1
Gu thời trang gạ địt à,1
TQ chắc chắn sẽ không xăm lược láng giềng Vì công cuộc xăm lược đó đã được TQ hoàn tất lâu rồi,0
hacker doi ten,0
Có giáo án mới tui thần tượng của thầy,0
Lê Bảo Trâm ủa có ai khác giống nữa hả Zậy chắc nó cũng là bà con của mày,0
Làm subnautica nữa anh ơi mẹ anh làm mặn vãi lồn ra,0
cái phận thằng yếu vùng vẫy cho lắm rồi cũng phải nghe lệnh thằng to thôi V,0
Phuc Tran cảm ơn bạn mình nhé,0
Thầy đi làm HLV cho T rồi nhé các trò,0
Ơh khoan khoan Tùng ơi sao số của con lại là NGÓN GIỮA vậy,0
Lê Thị Huỳnh Như mày giống như cánh hoa vậy,0
Quần gạ địt à,1
Chơi banh cơm gạo thì đừng dại mua tiếp nhất là của thằng Trung thần thông nhé anh em bám anh Hoàng Cửu Long miễn phí chắc cú nhất này,0
Khanh Huyen Vuu được ảnh này thì công nhận,0
Giống nhau thế Có họ hàng gì không vậy,0
ông công an đang bận bảo vệ bọn ngu nhưng ra vẽ gánh team và đứng trong bệ đá cổ nhưng vẫn cần sự cover từ đồng đội tránh bị dive bệ đá,1
Oi nàng công chúa,0
Em chào chị chị xinh quá thương chị quá,0
Già mà dơ,1
Thùy Promise nghe Hư Trúc nhưng lại rất Mộ Dung Phục à em,0
LÚC ĐÓ CHỊ CÔNG ĐỨC VÔ LƯỢNG TRỜI SẼ PHÙ HỘ CHO CHỊ,0
Tạ Thị Ngọc Duyên công nhận hay có bệh lâu lâu tự nhớ lại chuyện cuời xong cuời vãi cả lồn,0
Ở trên chuyến may bay đó nhieu người nhiễm không khai báo chu đau phải minh nhung đâu,0
Người thiệt hại là chủ xe thì để chủ xe tự ý thức,0
Trung đa cấp,0
Yêu chị quá,0
nhưng vãi lồn anh,0
Lỗ lồồn,1
Chưa chắc gì người ta đã chia tay mà ở đó quay lại,0
Em sẽ đăng ký cho ba rọi béo kênh mới yên tâm nhé ba rọi béo,0
Dm cái giọng cười Abe nghe khốn nạn vãi lồn ạ nhưng mỗi lần em nghe em đều cười theo,1
Tùng mới đáng yêu,0
Mình là dân xem bóng đá đơn thuần cổ vũ đội tuyển và cực ghét tụi tào lao trên khán đài toàn đưa ảnh người chết lên,0
Cũng có thế nói là mất hết,0
Gra lên nào các bạn ơi,0
Cương Đặng đang bảo ông palu lưu ấy,0
giờ lên stream nghe gáy chị em ơi,0
Tương lai như Phúc XO thôi,0
Nhờ biết đến những video của nhà tiên tri kiêm cố vấn cấp cao của tổng thống Đỗ nam chum mà em hết bị táo bón,0
Hàn Quốc chửi dân Đông Lào và đây là hậu quả,0
biệt danh cho ai cần nhé,0
nhan nay de lam gì nhi,0
Cờ giáo hội tựng trưng cho hòa bình công lý không biết à,0
nói QC game lại tự ái,0
Phương Tú ai biết người nghe đâu mà mấy bài đấy vẫn hit,0
ngày xưa chị nghèo,0
MixiGaminh ghe,0
Hợp lí,0
Anh em vào chửi giúp tao thằng này,0
Trang Moon cười đỏ hết lại,0
Giang hồ hải phòng sau khi xem giang hồ bắc ninh dạy dỗ đàn em và cái kết,0
con điên,1
Đúng rồi bạn,0
Lại cãi vã,0
Thương ba rọi béo,0
Chàng trai yêu thương bộ tộc là bà phù thủy đây à anh,0
Tưởng Xuân Hiển vãi cả lồn ba chó vui vẻ,1
Thương Cô Quá,0
Cái này hả,0
K icm ca sĩ con cặc à,1
Cũng được đấy chứ anh Độ ộ ộ ộ ộ ộ,0
sói said ông già đang đánh tao không trượt phát lào giờ phải xin lỗi,0
coi cái này nè thành viên Facebook thân mến Facebook là giả sử để được đóng cửa Gần đây nó đang trở nên quá đông Đã có nhiều thành viên phàn nàn rằng Facebook đang trở nên rất chậm Hồ sơ cho thấy rằng có rất nhiều thành viên Facebook hoạt động vậy,0
Cảm ơn thầy nhé,0
Trần Dần bị đồng tính thôi,0
Fan cô minh hiếu nè,0
Ở đâu mà trời vẫn trong xanh vậy anh,0
Idol một thời,0
Xaolon,1
Tao thích tối về lại được vỗ về bờ môg phê,0
ĐÉO MĘ VÀNG NĢOC CÁI ĐÉO GÌ LÁO PHÉT SĄO KE ĐĮT MĘ TŲI DÂN TRUNG QUŐC NÓ CHÔN SŐNG NĮ BÂY GIÖ ĐÂY ĐÉO MĘ DÂN LÀM NAIL MÀ SÕ LÁ LO LA LÊN MĄNG NÓI LÀ SŐNG MÃN ĐÖI TRÊN NHUNG LŲA CÁI ĐÉO GÌ DÂN CHÓ ĐÉO SŐNG GÏA TĄO THÌ CÓ,1
Vs thần tượng luôn luôn,0
Diễn viên hollywood mà ngại gì mấy khác ha ha,0
Các cô chú phải cho tụi con nghỉ thêm tuần nữa mới an tâm đến lớp học,0
anh lấy súng ra bắn là nó sợ à,0
Hoan ho ba rọi béo sao không cho cai cad vậy ba rọi béo ung ho quá ma sao không cho em,0
Tân Bùi Duy Khá giống pha mù tạt,0
Bã nói tỉnh bơ à,0
Thấy thì thấy nói giàu lắm có tiền lắm con ông cháu cha lắm Ra nước ngoài đéo có tiền về Bệnh xạo lồn thì vẫn còn mỗi ngày,1
Eo ơi đứa nào thảo với bố thée yêu quá hu hu,0
Xin chào Ngài may có sự xuất hiẹn trở lại của Ngài làm tôi thuyên giảm bệnh trĩ,0
Nghe khá hay,0
Giống nhau như giọt nước Mà mỗi cái là giọt nước mắt với giọt nước thôi ạ,1
ông ơi sao một số người ở hải ngoại suốt,0
nè nhỉ,0
Xi Men tiếng pháp là tuần lễ Các thiếu nữ phá đéo bộ vòng nầy gồm chíếc Tượng trưng chl tuần lễ Còn dân nầy mắc ngu quá nên đeo chiếc,1
Đoàn Quang Vinh địt mẹ quảng cáo,0
Chưa kịp hiểu sự đời thì muốn tử tử rồi,0
Con yên tâm bố cũng hòm hòm triệu tháng thôi nhưng vẫn lo được bữa tôm hùm bữa táng alaska cho con đều được,0
An noi vua phai thôi pn gi ma an noi kieu không co nguoi day vay,0
Ông bô bắn tay run vai lồn tùng sói said,0
bác học ba rọi béo,0
đời chồng từ cho ai cần,0
teen gif quản trị viên ơi,0
tết rồi thầy ơi,0
Hãy nhớ con người hơn con vật ở cái ý thức,1
Lặng Táo Quân Vi Hành đổi lịch phát sóng rồi nhé chứ giờ Táo Quân sẽ không chiếu vào tối Tết đâu,0
Thầy ơi em để ý thấy tiểu tiểu giống vị tướng này,0
Nhung ơi là Nhung sao mày báo đời dữ vậy Nhung,1
Quá chời quá đất Kon Tiết,0
Atm cao lãnh,0
máy ảnh đúng rõ nét,0
Thầy ba said,0
Bệnh viện đa quốc gia tài trợ cho chương trình này,0
nghi vấn Nguyễn Đắc Tú Đụ,0
Xong,0
Nhật cũng có Nhật this Nhật that à đất nước văn minh con người được ca ngợi sống đẹp mà vẫn có một vài thành phần như thế thì bảo sao Việt Nam chả có chị N,1
Chửi thằng nguyễn sin đi chị thằng này ác lắm Hình như mũi chị Hiếu hơi lệch á,1
Trái tim sao to bằng anh lê bảo bình được,0
mặc cái quần giống thằng biến thái,1
Im mẹ i,1
Nguyễn Jonh thật ra Mỹ chỉ chống học thuyết cộng sảng nói riêng và những nước gây bất ổn cho thế giới chứ Mỹ không xem độc tài như kẻ thù bất cộng đái thiên nếu loại độc tài đó chỉ làm khổ dân nước đó mà không ảnh hưởng đến dân nước Mỹ Đến giờ các quốc gia,1
Người hùng nam mô anh di đà phật,0
Anh này mà đưa lên báo thì nóng hòn họt nhểy Quên luôn cả mấy người kia luôn ấy,0
Khắc tiệp thì lấy Việt tiệp khoá mõm lại,1
Trai Trong Trắng mày thấy sự đi lùi chưa,0
Mi Rose đâu cũng gặp thiệt luôn,0
Cô có khỏe không,0
sợ thật,0
bạn biết facebook của chị ý không ạ,0
Kiều Trinh đâu tao chẳng đọc được,0
Đẹp thầy ơi,0
Đạt Phạm mày tag ông già mày vào mà hỏi,0
bị ngu à,1
Căng quá các bác ơi,0
Kute sao em biết xa giỏi vậy,0
Tại sao lại đọc vi rút vai rớt là gì vậy Đọc tầm bậy,0
Cái này nên đưa cho các em mẩu giáo xem để các em biết đánh răng thế nào cho đúng,0
Anh Thi nào đi đăng ký rủ anh nhé,0
Mấy thằng nhận được máu,0
Nguyễn Trọng Hiệp nước miếng,0
Về việt nam ăn mau lồn à,1
Sat mui vo lồn no co hieu no vua sau vua nao yêu nua,1
